Group;Code;Valid From
HEUR;1432;01/09/2015
LUZ1;1432;01/09/2015
NLZ1;1432;24/07/2017
TRMT;1432;01/09/2015
USA1;1432;08/07/2016
VRMT;1432;01/09/2015
WRMT;1432;01/09/2015
ATZ2;1434;01/09/2015
BEZ1;1434;01/09/2015
BM1;1434;24/08/2017
BM2;1434;01/09/2015
BM3;1434;01/09/2015
ESM1;1434;07/02/2018
ESV1;1434;05/02/2018
FI1;1434;01/09/2015
HEUR;1434;01/09/2015
LUZ1;1434;01/09/2015
NLZ1;1434;24/07/2017
TRMT;1434;01/09/2015
USA1;1434;08/07/2016
VRMT;1434;01/09/2015
WRMT;1434;01/09/2015
ATZ2;1435;01/09/2015
BEZ1;1435;01/09/2015
BM1;1435;24/08/2017
BM2;1435;01/09/2015
BM3;1435;01/09/2015
ESM1;1435;07/02/2018
ESV1;1435;05/02/2018
FI1;1435;01/09/2015
HEUR;1435;01/09/2015
LUZ1;1435;01/09/2015
NLZ1;1435;24/07/2017
TRMT;1435;01/09/2015
USA1;1435;08/07/2016
VRMT;1435;01/09/2015
WRMT;1435;01/09/2015
ATZ2;1437;01/10/2013
BEZ1;1437;01/10/2013
BM1;1437;24/08/2017
BM2;1437;01/10/2013
BM3;1437;01/10/2013
ESM1;1437;07/02/2018
FI1;1437;01/10/2013
HEUR;1437;01/10/2013
LUZ1;1437;01/10/2013
NLZ1;1437;24/07/2017
TRMT;1437;01/10/2013
USA1;1437;08/07/2016
VRMT;1437;01/10/2013
WRMT;1437;01/10/2013
ATZ2;1438;15/11/2010
BEZ1;1438;15/11/2010
BM1;1438;24/08/2017
BM2;1438;15/11/2010
BM3;1438;15/11/2010
ESM1;1438;07/02/2018
FI1;1438;15/11/2010
HEUR;1438;15/11/2010
LUZ1;1438;15/11/2010
NLZ1;1438;24/07/2017
TRMT;1438;15/11/2010
USA1;1438;08/07/2016
VRMT;1438;15/11/2010
WRMT;1438;15/11/2010
ATZ2;1440;01/09/2015
BEZ1;1440;01/09/2015
BM1;1440;24/08/2017
BM2;1440;01/09/2015
BM3;1440;01/09/2015
ESM1;1440;07/02/2018
ESV1;1440;05/02/2018
FI1;1440;01/09/2015
HEUR;1440;01/09/2015
LUZ1;1440;01/09/2015
NLZ1;1440;24/07/2017
TRMT;1440;01/09/2015
USA1;1440;08/07/2016
VRMT;1440;01/09/2015
WRMT;1440;01/09/2015
ATZ3;1441;15/11/2010
BEZ1;1441;15/11/2010
BM1;1441;24/08/2017
BM2;1441;15/11/2010
BM3;1441;15/11/2010
ESM2;1441;07/02/2018
ESV1;1441;05/02/2018
FI1;1441;15/11/2010
HZNB;1441;15/11/2010
LUZ2;1441;15/11/2010
NLZ1;1441;24/07/2017
USA1;1441;08/07/2016
WRMT;1441;15/11/2010
ATZ2;1442;01/09/2015
BEZ1;1442;01/09/2015
BM1;1442;24/08/2017
BM2;1442;01/09/2015
BM3;1442;01/09/2015
ESM1;1442;07/02/2018
ESV1;1442;05/02/2018
FI1;1442;01/09/2015
HEUR;1442;01/09/2015
LUZ1;1442;01/09/2015
NLZ1;1442;24/07/2017
TRMT;1442;01/09/2015
USA1;1442;08/07/2016
VRMT;1442;01/09/2015
WRMT;1442;01/09/2015
ATZ2;1443;01/09/2015
BEZ1;1443;01/09/2015
BM1;1443;24/08/2017
BM2;1443;01/09/2015
BM3;1443;01/09/2015
ESM1;1443;07/02/2018
ESV1;1443;05/02/2018
FI1;1443;01/09/2015
HEUR;1443;01/09/2015
LUZ1;1443;01/09/2015
NLZ1;1443;24/07/2017
TRMT;1443;01/09/2015
USA1;1443;08/07/2016
VRMT;1443;01/09/2015
WRMT;1443;01/09/2015
ATZ2;1450;15/11/2010
BEZ1;1450;15/11/2010
BM1;1450;24/08/2017
BM2;1450;15/11/2010
BM3;1450;15/11/2010
ESM1;1450;07/02/2018
FI1;1450;15/11/2010
HEUR;1450;15/11/2010
LUZ1;1450;15/11/2010
NLZ1;1450;24/07/2017
TRMT;1450;15/11/2010
USA1;1450;08/07/2016
VRMT;1450;15/11/2010
WRMT;1450;15/11/2010
ATZ2;1456;01/09/2015
BEZ1;1456;01/09/2015
BM1;1456;24/08/2017
BM2;1456;01/09/2015
BM3;1456;01/09/2015
ESM1;1456;07/02/2018
ESV1;1456;05/02/2018
FI1;1456;01/09/2015
HEUR;1456;01/09/2015
LUZ1;1456;01/09/2015
NLZ1;1456;24/07/2017
TRMT;1456;01/09/2015
USA1;1456;08/07/2016
VRMT;1456;01/09/2015
WRMT;1456;01/09/2015
ATZ2;1458;01/09/2015
BEZ1;1458;01/09/2015
BM1;1458;24/08/2017
BM2;1458;01/09/2015
BM3;1458;01/09/2015
ESM1;1458;07/02/2018
ESV1;1458;05/02/2018
FI1;1458;01/09/2015
HEUR;1458;01/09/2015
LUZ1;1458;01/09/2015
NLZ1;1458;24/07/2017
TRMT;1458;01/09/2015
USA1;1458;08/07/2016
VRMT;1458;01/09/2015
WRMT;1458;01/09/2015
ATZ2;1469;01/09/2015
BEZ1;1469;01/09/2015
BM1;1469;24/08/2017
BM2;1469;01/09/2015
BM3;1469;01/09/2015
ESM1;1469;07/02/2018
ESV1;1469;05/02/2018
FI1;1469;01/09/2015
HEUR;1469;01/09/2015
LUZ1;1469;01/09/2015
NLZ1;1469;24/07/2017
TRMT;1469;01/09/2015
USA1;1469;08/07/2016
VRMT;1469;01/09/2015
WRMT;1469;01/09/2015
ATZ2;1470;01/09/2015
BEZ1;1470;01/09/2015
BM1;1470;24/08/2017
BM2;1470;01/09/2015
BM3;1470;01/09/2015
ESM1;1470;07/02/2018
ESV1;1470;05/02/2018
FI1;1470;01/09/2015
HEUR;1470;01/09/2015
LUZ1;1470;01/09/2015
NLZ1;1470;24/07/2017
TRMT;1470;01/09/2015
USA1;1470;08/07/2016
VRMT;1470;01/09/2015
WRMT;1470;01/09/2015
BEZ1;1473;15/11/2010
BM1;1473;24/08/2017
BM2;1473;15/11/2010
BM3;1473;15/11/2010
FI1;1473;15/11/2010
USA1;1473;08/07/2016
ATZ2;1475;01/09/2015
BEZ1;1475;01/09/2015
BM1;1475;24/08/2017
BM2;1475;01/09/2015
BM3;1475;01/09/2015
ESM1;1475;07/02/2018
ESV1;1475;05/02/2018
FI1;1475;01/09/2015
HEUR;1475;01/09/2015
LUZ1;1475;01/09/2015
NLZ1;1475;24/07/2017
TRMT;1475;01/09/2015
USA1;1475;08/07/2016
VRMT;1475;01/09/2015
WRMT;1475;01/09/2015
ATZ2;1478;01/09/2015
BEZ1;1478;01/09/2015
BM1;1478;24/08/2017
BM2;1478;01/09/2015
BM3;1478;01/09/2015
ESM1;1478;07/02/2018
ESV1;1478;05/02/2018
FI1;1478;01/09/2015
HEUR;1478;01/09/2015
LUZ1;1478;01/09/2015
NLZ1;1478;24/07/2017
TRMT;1478;01/09/2015
USA1;1478;08/07/2016
VRMT;1478;01/09/2015
WRMT;1478;01/09/2015
ATZ2;1479;01/09/2015
BEZ1;1479;01/09/2015
BM1;1479;24/08/2017
BM2;1479;01/09/2015
BM3;1479;01/09/2015
ESM1;1479;07/02/2018
ESV1;1479;05/02/2018
FI1;1479;01/09/2015
HEUR;1479;01/09/2015
LUZ1;1479;01/09/2015
NLZ1;1479;24/07/2017
TRMT;1479;01/09/2015
USA1;1479;08/07/2016
VRMT;1479;01/09/2015
WRMT;1479;01/09/2015
ATZ2;1480;01/09/2015
BEZ1;1480;01/09/2015
BM1;1480;24/08/2017
BM2;1480;01/09/2015
BM3;1480;01/09/2015
ESM1;1480;07/02/2018
ESV1;1480;05/02/2018
FI1;1480;01/09/2015
HEUR;1480;01/09/2015
LUZ1;1480;01/09/2015
NLZ1;1480;24/07/2017
TRMT;1480;01/09/2015
USA1;1480;08/07/2016
VRMT;1480;01/09/2015
WRMT;1480;01/09/2015
ATZ2;1484;01/09/2015
BEZ1;1484;01/09/2015
BM1;1484;24/08/2017
BM2;1484;01/09/2015
BM3;1484;01/09/2015
ESM1;1484;07/02/2018
ESV1;1484;05/02/2018
FI1;1484;01/09/2015
HEUR;1484;01/09/2015
LUZ1;1484;01/09/2015
NLZ1;1484;24/07/2017
TRMT;1484;01/09/2015
USA1;1484;08/07/2016
VRMT;1484;01/09/2015
WRMT;1484;01/09/2015
ATZ2;1500;01/03/2012
BEZ1;1500;01/03/2012
BM1;1500;24/08/2017
BM2;1500;01/09/2016
BM3;1500;01/09/2016
ESM1;1500;07/02/2018
ESV1;1500;05/02/2018
FI1;1500;01/09/2016
LUZ1;1500;01/09/2016
NLZ1;1500;24/07/2017
USA1;1500;08/07/2016
ATZ2;1501;01/09/2015
BEZ1;1501;01/09/2015
BM1;1501;24/08/2017
BM2;1501;01/09/2015
BM3;1501;01/09/2015
ESM1;1501;07/02/2018
ESV1;1501;05/02/2018
FI1;1501;01/09/2015
HEUR;1501;01/09/2015
LUZ1;1501;01/09/2015
NLZ1;1501;24/07/2017
TRMT;1501;01/09/2015
USA1;1501;08/07/2016
VRMT;1501;01/09/2015
WRMT;1501;01/09/2015
ATZ2;1502;01/09/2015
BEZ1;1502;01/09/2015
BM1;1502;24/08/2017
BM2;1502;01/09/2015
BM3;1502;01/09/2015
ESM1;1502;07/02/2018
ESV1;1502;05/02/2018
FI1;1502;01/09/2015
HEUR;1502;01/09/2015
LUZ1;1502;01/09/2015
NLZ1;1502;24/07/2017
TRMT;1502;01/09/2015
USA1;1502;08/07/2016
VRMT;1502;01/09/2015
WRMT;1502;01/09/2015
ATZ2;1503;01/09/2015
BEZ1;1503;01/09/2015
BM1;1503;24/08/2017
BM2;1503;01/09/2015
BM3;1503;01/09/2015
ESM1;1503;07/02/2018
ESV1;1503;05/02/2018
FI1;1503;01/09/2015
HEUR;1503;01/09/2015
LUZ1;1503;01/09/2015
NLZ1;1503;24/07/2017
TRMT;1503;01/09/2015
USA1;1503;08/07/2016
VRMT;1503;01/09/2015
WRMT;1503;01/09/2015
ATZ2;1504;01/09/2015
BEZ1;1504;01/09/2015
BM1;1504;24/08/2017
BM2;1504;01/09/2015
BM3;1504;01/09/2015
ESM1;1504;07/02/2018
ESV1;1504;05/02/2018
FI1;1504;01/09/2015
HEUR;1504;01/09/2015
LUZ1;1504;01/09/2015
NLZ1;1504;24/07/2017
TRMT;1504;01/09/2015
USA1;1504;08/07/2016
VRMT;1504;01/09/2015
WRMT;1504;01/09/2015
ATZ2;1505;01/09/2015
BEZ1;1505;01/09/2015
BM1;1505;24/08/2017
BM2;1505;01/09/2015
BM3;1505;01/09/2015
ESM1;1505;07/02/2018
ESV1;1505;05/02/2018
FI1;1505;01/09/2015
HEUR;1505;01/09/2015
LUZ1;1505;01/09/2015
NLZ1;1505;24/07/2017
TRMT;1505;01/09/2015
USA1;1505;08/07/2016
VRMT;1505;01/09/2015
WRMT;1505;01/09/2015
ATZ2;1506;15/11/2010
BEZ1;1506;15/11/2010
BM1;1506;24/08/2017
BM2;1506;15/11/2010
BM3;1506;15/11/2010
ESM1;1506;07/02/2018
FI1;1506;15/11/2010
HEUR;1506;15/11/2010
LUZ1;1506;15/11/2010
NLZ1;1506;24/07/2017
TRMT;1506;15/11/2010
USA1;1506;08/07/2016
VRMT;1506;15/11/2010
WRMT;1506;15/11/2010
ATZ2;1507;01/09/2015
BEZ1;1507;01/09/2015
BM1;1507;24/08/2017
BM2;1507;01/09/2015
BM3;1507;01/09/2015
ESM1;1507;07/02/2018
ESV1;1507;05/02/2018
FI1;1507;01/09/2015
HEUR;1507;01/09/2015
LUZ1;1507;01/09/2015
NLZ1;1507;24/07/2017
TRMT;1507;01/09/2015
USA1;1507;08/07/2016
VRMT;1507;01/09/2015
WRMT;1507;01/09/2015
ATZ2;1508;01/09/2015
BEZ1;1508;01/09/2015
BM1;1508;24/08/2017
BM2;1508;01/09/2015
BM3;1508;01/09/2015
ESM1;1508;07/02/2018
ESV1;1508;05/02/2018
FI1;1508;01/09/2015
HEUR;1508;01/09/2015
LUZ1;1508;01/09/2015
NLZ1;1508;24/07/2017
TRMT;1508;01/09/2015
USA1;1508;08/07/2016
VRMT;1508;01/09/2015
WRMT;1508;01/09/2015
ATZ2;1509;01/09/2015
BEZ1;1509;01/09/2015
BM1;1509;24/08/2017
BM2;1509;01/09/2015
BM3;1509;01/09/2015
ESM1;1509;07/02/2018
ESV1;1509;05/02/2018
FI1;1509;01/09/2015
HEUR;1509;01/09/2015
LUZ1;1509;01/09/2015
NLZ1;1509;24/07/2017
TRMT;1509;01/09/2015
USA1;1509;08/07/2016
VRMT;1509;01/09/2015
WRMT;1509;01/09/2015
ATZ2;1510;01/09/2015
BEZ1;1510;01/09/2015
BM1;1510;24/08/2017
BM2;1510;01/09/2015
BM3;1510;01/09/2015
ESM1;1510;07/02/2018
ESV1;1510;05/02/2018
FI1;1510;01/09/2015
HEUR;1510;01/09/2015
LUZ1;1510;01/09/2015
NLZ1;1510;24/07/2017
TRMT;1510;01/09/2015
USA1;1510;08/07/2016
VRMT;1510;01/09/2015
WRMT;1510;01/09/2015
ATZ2;1512;01/09/2015
BEZ1;1512;01/09/2015
BM1;1512;24/08/2017
BM2;1512;01/09/2015
BM3;1512;01/09/2015
ESM1;1512;07/02/2018
ESV1;1512;05/02/2018
FI1;1512;01/09/2015
HEUR;1512;01/09/2015
LUZ1;1512;01/09/2015
NLZ1;1512;24/07/2017
TRMT;1512;01/09/2015
USA1;1512;08/07/2016
VRMT;1512;01/09/2015
WRMT;1512;01/09/2015
ATZ2;1513;01/09/2015
BEZ1;1513;01/09/2015
BM1;1513;24/08/2017
BM2;1513;01/09/2015
BM3;1513;01/09/2015
ESM1;1513;07/02/2018
ESV1;1513;05/02/2018
FI1;1513;01/09/2015
HEUR;1513;01/09/2015
LUZ1;1513;01/09/2015
NLZ1;1513;24/07/2017
TRMT;1513;01/09/2015
USA1;1513;08/07/2016
VRMT;1513;01/09/2015
WRMT;1513;01/09/2015
ATZ2;1514;15/11/2010
BEZ1;1514;15/11/2010
BM1;1514;24/08/2017
BM2;1514;15/11/2010
BM3;1514;15/11/2010
ESM1;1514;07/02/2018
FI1;1514;15/11/2010
HEUR;1514;15/11/2010
LUZ1;1514;15/11/2010
NLZ1;1514;24/07/2017
TRMT;1514;15/11/2010
USA1;1514;08/07/2016
VRMT;1514;15/11/2010
WRMT;1514;15/11/2010
ATZ2;1515;01/09/2015
BEZ1;1515;01/09/2015
BM1;1515;24/08/2017
BM2;1515;01/09/2015
BM3;1515;01/09/2015
ESM1;1515;07/02/2018
ESV1;1515;05/02/2018
FI1;1515;01/09/2015
HEUR;1515;01/09/2015
LUZ1;1515;01/09/2015
NLZ1;1515;24/07/2017
TRMT;1515;01/09/2015
USA1;1515;08/07/2016
VRMT;1515;01/09/2015
WRMT;1515;01/09/2015
ATZ2;1516;01/09/2015
BEZ1;1516;01/09/2015
BM1;1516;24/08/2017
BM2;1516;01/09/2015
BM3;1516;01/09/2015
ESM1;1516;07/02/2018
ESV1;1516;05/02/2018
FI1;1516;01/09/2015
HEUR;1516;01/09/2015
LUZ1;1516;01/09/2015
NLZ1;1516;24/07/2017
TRMT;1516;01/09/2015
USA1;1516;08/07/2016
VRMT;1516;01/09/2015
WRMT;1516;01/09/2015
ATZ2;1517;01/09/2015
BEZ1;1517;01/09/2015
BM1;1517;24/08/2017
BM2;1517;01/09/2015
BM3;1517;01/09/2015
ESM1;1517;07/02/2018
ESV1;1517;05/02/2018
FI1;1517;01/09/2015
HEUR;1517;01/09/2015
LUZ1;1517;01/09/2015
NLZ1;1517;24/07/2017
TRMT;1517;01/09/2015
USA1;1517;08/07/2016
VRMT;1517;01/09/2015
WRMT;1517;01/09/2015
ATZ2;1518;01/09/2015
BEZ1;1518;01/09/2015
BM1;1518;24/08/2017
BM2;1518;01/09/2015
BM3;1518;01/09/2015
ESM1;1518;07/02/2018
ESV1;1518;05/02/2018
FI1;1518;01/09/2015
HEUR;1518;01/09/2015
LUZ1;1518;01/09/2015
NLZ1;1518;24/07/2017
TRMT;1518;01/09/2015
USA1;1518;08/07/2016
VRMT;1518;01/09/2015
WRMT;1518;01/09/2015
ATZ2;1519;15/11/2010
BEZ1;1519;15/11/2010
BM1;1519;24/08/2017
BM2;1519;15/11/2010
BM3;1519;15/11/2010
ESM1;1519;07/02/2018
FI1;1519;15/11/2010
HEUR;1519;15/11/2010
LUZ1;1519;15/11/2010
NLZ1;1519;24/07/2017
TRMT;1519;15/11/2010
USA1;1519;08/07/2016
VRMT;1519;15/11/2010
WRMT;1519;15/11/2010
ATZ2;1520;01/09/2015
BEZ1;1520;01/09/2015
BM1;1520;24/08/2017
BM2;1520;01/09/2015
BM3;1520;01/09/2015
ESM1;1520;07/02/2018
ESV1;1520;05/02/2018
FI1;1520;01/09/2015
HEUR;1520;01/09/2015
LUZ1;1520;01/09/2015
NLZ1;1520;24/07/2017
TRMT;1520;01/09/2015
USA1;1520;08/07/2016
VRMT;1520;01/09/2015
WRMT;1520;01/09/2015
ATZ2;1530;01/09/2015
BEZ1;1530;01/09/2015
BM1;1530;24/08/2017
BM2;1530;01/09/2015
BM3;1530;01/09/2015
ESM1;1530;07/02/2018
ESV1;1530;05/02/2018
FI1;1530;01/09/2015
HEUR;1530;01/09/2015
LUZ1;1530;01/09/2015
NLZ1;1530;24/07/2017
TRMT;1530;01/09/2015
USA1;1530;08/07/2016
VRMT;1530;01/09/2015
WRMT;1530;01/09/2015
ATZ2;1531;01/09/2015
BEZ1;1531;01/09/2015
BM1;1531;24/08/2017
BM2;1531;01/09/2015
BM3;1531;01/09/2015
ESM1;1531;07/02/2018
ESV1;1531;05/02/2018
FI1;1531;01/09/2015
HEUR;1531;01/09/2015
LUZ1;1531;01/09/2015
NLZ1;1531;24/07/2017
TRMT;1531;01/09/2015
USA1;1531;08/07/2016
VRMT;1531;01/09/2015
WRMT;1531;01/09/2015
ATZ2;1533;01/03/2012
BEZ1;1533;01/03/2012
BM1;1533;24/08/2017
BM2;1533;01/09/2016
BM3;1533;01/09/2016
ESM1;1533;07/02/2018
ESV1;1533;05/02/2018
FI1;1533;01/09/2016
LUZ1;1533;01/09/2016
NLZ1;1533;24/07/2017
USA1;1533;08/07/2016
ATZ2;1534;01/09/2015
BEZ1;1534;01/09/2015
BM1;1534;24/08/2017
BM2;1534;01/09/2015
BM3;1534;01/09/2015
ESM1;1534;07/02/2018
ESV1;1534;05/02/2018
FI1;1534;01/09/2015
HEUR;1534;01/09/2015
LUZ1;1534;01/09/2015
NLZ1;1534;24/07/2017
TRMT;1534;01/09/2015
USA1;1534;08/07/2016
VRMT;1534;01/09/2015
WRMT;1534;01/09/2015
ATZ2;1539;01/09/2015
BEZ1;1539;01/09/2015
BM1;1539;24/08/2017
BM2;1539;01/09/2015
BM3;1539;01/09/2015
ESM1;1539;07/02/2018
ESV1;1539;05/02/2018
FI1;1539;01/09/2015
HEUR;1539;01/09/2015
LUZ1;1539;01/09/2015
NLZ1;1539;24/07/2017
TRMT;1539;01/09/2015
USA1;1539;08/07/2016
VRMT;1539;01/09/2015
WRMT;1539;01/09/2015
ATZ2;1540;01/09/2015
BEZ1;1540;01/09/2015
BM1;1540;24/08/2017
BM2;1540;01/09/2015
BM3;1540;01/09/2015
ESM1;1540;07/02/2018
ESV1;1540;05/02/2018
FI1;1540;01/09/2015
HEUR;1540;01/09/2015
LUZ1;1540;01/09/2015
NLZ1;1540;24/07/2017
TRMT;1540;01/09/2015
USA1;1540;08/07/2016
VRMT;1540;01/09/2015
WRMT;1540;01/09/2015
ATZ2;1541;01/09/2015
BEZ1;1541;01/09/2015
BM1;1541;24/08/2017
BM2;1541;01/09/2015
BM3;1541;01/09/2015
ESM1;1541;07/02/2018
ESV1;1541;05/02/2018
FI1;1541;01/09/2015
HEUR;1541;01/09/2015
LUZ1;1541;01/09/2015
NLZ1;1541;24/07/2017
TRMT;1541;01/09/2015
USA1;1541;08/07/2016
VRMT;1541;01/09/2015
WRMT;1541;01/09/2015
ATZ2;1544;01/03/2012
BEZ1;1544;01/03/2012
BM1;1544;24/08/2017
BM2;1544;01/09/2016
BM3;1544;01/09/2016
ESM1;1544;07/02/2018
ESV1;1544;05/02/2018
FI1;1544;01/09/2016
LUZ1;1544;01/09/2016
NLZ1;1544;24/07/2017
USA1;1544;08/07/2016
BM1;1548;24/08/2017
BM2;1548;01/11/2016
BM3;1548;01/11/2016
ESM1;1548;07/02/2018
FI1;1548;01/11/2016
LUZ1;1548;01/11/2016
NLZ1;1548;24/07/2017
ATZ2;1551;01/09/2015
BEZ1;1551;01/09/2015
BM1;1551;24/08/2017
BM2;1551;01/09/2015
BM3;1551;01/09/2015
ESM1;1551;07/02/2018
ESV1;1551;05/02/2018
FI1;1551;01/09/2015
HEUR;1551;01/09/2015
LUZ1;1551;01/09/2015
NLZ1;1551;24/07/2017
TRMT;1551;01/09/2015
USA1;1551;08/07/2016
VRMT;1551;01/09/2015
WRMT;1551;01/09/2015
ATZ2;1559;01/09/2015
BEZ1;1559;01/09/2015
BM1;1559;24/08/2017
BM2;1559;01/09/2015
BM3;1559;01/09/2015
ESM1;1559;07/02/2018
ESV1;1559;05/02/2018
FI1;1559;01/09/2015
HEUR;1559;01/09/2015
LUZ1;1559;01/09/2015
NLZ1;1559;24/07/2017
TRMT;1559;01/09/2015
USA1;1559;08/07/2016
VRMT;1559;01/09/2015
WRMT;1559;01/09/2015
ATZ2;1561;01/09/2015
BEZ1;1561;01/09/2015
BM1;1561;24/08/2017
BM2;1561;01/09/2015
BM3;1561;01/09/2015
ESM1;1561;07/02/2018
ESV1;1561;05/02/2018
FI1;1561;01/09/2015
HEUR;1561;01/09/2015
LUZ1;1561;01/09/2015
NLZ1;1561;24/07/2017
TRMT;1561;01/09/2015
USA1;1561;08/07/2016
VRMT;1561;01/09/2015
WRMT;1561;01/09/2015
ATZ2;1562;01/09/2015
BEZ1;1562;01/09/2015
BM1;1562;24/08/2017
BM2;1562;01/09/2015
BM3;1562;01/09/2015
ESM1;1562;07/02/2018
ESV1;1562;05/02/2018
FI1;1562;01/09/2015
HEUR;1562;01/09/2015
LUZ1;1562;01/09/2015
NLZ1;1562;24/07/2017
TRMT;1562;01/09/2015
USA1;1562;08/07/2016
VRMT;1562;01/09/2015
WRMT;1562;01/09/2015
ATZ2;1563;01/09/2015
BEZ1;1563;01/09/2015
BM1;1563;24/08/2017
BM2;1563;01/09/2015
BM3;1563;01/09/2015
ESM1;1563;07/02/2018
ESV1;1563;05/02/2018
FI1;1563;01/09/2015
HEUR;1563;01/09/2015
LUZ1;1563;01/09/2015
NLZ1;1563;24/07/2017
TRMT;1563;01/09/2015
USA1;1563;08/07/2016
VRMT;1563;01/09/2015
WRMT;1563;01/09/2015
ATZ2;1564;01/09/2015
BEZ1;1564;01/09/2015
BM1;1564;24/08/2017
BM2;1564;01/09/2015
BM3;1564;01/09/2015
ESM1;1564;07/02/2018
ESV1;1564;05/02/2018
FI1;1564;01/09/2015
HEUR;1564;01/09/2015
LUZ1;1564;01/09/2015
NLZ1;1564;24/07/2017
TRMT;1564;01/09/2015
USA1;1564;08/07/2016
VRMT;1564;01/09/2015
WRMT;1564;01/09/2015
ATZ2;1566;01/09/2015
BEZ1;1566;01/09/2015
BM1;1566;24/08/2017
BM2;1566;01/09/2015
BM3;1566;01/09/2015
ESM1;1566;07/02/2018
ESV1;1566;05/02/2018
FI1;1566;01/09/2015
HEUR;1566;01/09/2015
LUZ1;1566;01/09/2015
NLZ1;1566;24/07/2017
TRMT;1566;01/09/2015
USA1;1566;08/07/2016
VRMT;1566;01/09/2015
WRMT;1566;01/09/2015
ATZ2;1567;01/09/2015
BEZ1;1567;01/09/2015
BM1;1567;24/08/2017
BM2;1567;01/09/2015
BM3;1567;01/09/2015
ESM1;1567;07/02/2018
ESV1;1567;05/02/2018
FI1;1567;01/09/2015
HEUR;1567;01/09/2015
LUZ1;1567;01/09/2015
NLZ1;1567;24/07/2017
TRMT;1567;01/09/2015
USA1;1567;08/07/2016
VRMT;1567;01/09/2015
WRMT;1567;01/09/2015
ATZ2;1570;01/09/2015
BEZ1;1570;01/09/2015
BM1;1570;24/08/2017
BM2;1570;01/09/2015
BM3;1570;01/09/2015
ESM1;1570;07/02/2018
ESV1;1570;05/02/2018
FI1;1570;01/09/2015
HEUR;1570;01/09/2015
LUZ1;1570;01/09/2015
NLZ1;1570;24/07/2017
TRMT;1570;01/09/2015
USA1;1570;08/07/2016
VRMT;1570;01/09/2015
WRMT;1570;01/09/2015
ATZ2;1571;01/09/2015
BEZ1;1571;01/09/2015
BM1;1571;24/08/2017
BM2;1571;01/09/2015
BM3;1571;01/09/2015
ESM1;1571;07/02/2018
ESV1;1571;05/02/2018
FI1;1571;01/09/2015
HEUR;1571;01/09/2015
LUZ1;1571;01/09/2015
NLZ1;1571;24/07/2017
TRMT;1571;01/09/2015
USA1;1571;08/07/2016
VRMT;1571;01/09/2015
WRMT;1571;01/09/2015
ATZ2;1573;01/09/2015
BEZ1;1573;01/09/2015
BM1;1573;24/08/2017
BM2;1573;01/09/2015
BM3;1573;01/09/2015
ESM1;1573;07/02/2018
ESV1;1573;05/02/2018
FI1;1573;01/09/2015
HEUR;1573;01/09/2015
LUZ1;1573;01/09/2015
NLZ1;1573;24/07/2017
TRMT;1573;01/09/2015
USA1;1573;08/07/2016
VRMT;1573;01/09/2015
WRMT;1573;01/09/2015
ATZ2;1574;01/09/2015
BEZ1;1574;01/09/2015
BM1;1574;24/08/2017
BM2;1574;01/09/2015
BM3;1574;01/09/2015
ESM1;1574;07/02/2018
ESV1;1574;05/02/2018
FI1;1574;01/09/2015
HEUR;1574;01/09/2015
LUZ1;1574;01/09/2015
NLZ1;1574;24/07/2017
TRMT;1574;01/09/2015
USA1;1574;08/07/2016
VRMT;1574;01/09/2015
WRMT;1574;01/09/2015
ATZ2;1575;01/09/2015
BEZ1;1575;01/09/2015
BM1;1575;24/08/2017
BM2;1575;01/09/2015
BM3;1575;01/09/2015
ESM1;1575;07/02/2018
ESV1;1575;05/02/2018
FI1;1575;01/09/2015
HEUR;1575;01/09/2015
LUZ1;1575;01/09/2015
NLZ1;1575;24/07/2017
TRMT;1575;01/09/2015
USA1;1575;08/07/2016
VRMT;1575;01/09/2015
WRMT;1575;01/09/2015
ATZ2;1579;27/04/2011
BEZ1;1579;27/04/2011
BM1;1579;24/08/2017
BM2;1579;27/04/2011
BM3;1579;27/04/2011
ESM1;1579;07/02/2018
FI1;1579;27/04/2011
HEUR;1579;27/04/2011
LUZ1;1579;27/04/2011
NLZ1;1579;24/07/2017
TRMT;1579;27/04/2011
USA1;1579;08/07/2016
VRMT;1579;27/04/2011
WRMT;1579;27/04/2011
ATZ2;1580;01/09/2015
BEZ1;1580;01/09/2015
BM1;1580;24/08/2017
BM2;1580;01/09/2015
BM3;1580;01/09/2015
ESM1;1580;07/02/2018
ESV1;1580;05/02/2018
FI1;1580;01/09/2015
HEUR;1580;01/09/2015
LUZ1;1580;01/09/2015
NLZ1;1580;24/07/2017
TRMT;1580;01/09/2015
USA1;1580;08/07/2016
VRMT;1580;01/09/2015
WRMT;1580;01/09/2015
ATZ2;1581;15/11/2010
BEZ1;1581;15/11/2010
BM1;1581;24/08/2017
BM2;1581;15/11/2010
BM3;1581;15/11/2010
ESM1;1581;07/02/2018
FI1;1581;15/11/2010
HEUR;1581;15/11/2010
LUZ1;1581;15/11/2010
NLZ1;1581;24/07/2017
TRMT;1581;15/11/2010
USA1;1581;08/07/2016
VRMT;1581;15/11/2010
WRMT;1581;15/11/2010
ATZ2;1585;01/09/2015
BEZ1;1585;01/09/2015
BM1;1585;24/08/2017
BM2;1585;01/09/2015
BM3;1585;01/09/2015
ESM1;1585;07/02/2018
ESV1;1585;05/02/2018
FI1;1585;01/09/2015
HEUR;1585;01/09/2015
